1.160,-4.722e-01
1.170,-4.049e-01
1.180,-3.763e-01
1.190,-2.936e-01
1.200,-2.044e-01
1.210,-7.000e-02
1.220,-2.268e-02
1.230,1.201e-01
1.240,1.718e-01
1.250,2.591e-01
1.260,3.339e-01
1.270,3.844e-01
1.280,4.893e-01
1.290,5.340e-01
1.300,5.973e-01
1.310,6.065e-01
1.320,6.108e-01
1.330,6.373e-01
1.340,6.441e-01
1.350,6.266e-01
1.360,6.330e-01
1.370,5.711e-01
1.380,5.315e-01
1.390,4.518e-01
1.400,3.581e-01
1.410,2.949e-01
1.420,1.956e-01
1.430,1.140e-01
1.440,1.569e-02
1.450,-6.156e-02
1.460,-1.562e-01
1.470,-2.591e-01
1.480,-3.063e-01
1.490,-3.639e-01
1.500,-4.587e-01
1.510,-4.935e-01
1.520,-5.714e-01
1.530,-5.941e-01
1.540,-5.865e-01
1.550,-6.540e-01
1.560,-6.803e-01
1.570,-6.432e-01
1.580,-6.039e-01
1.590,-5.376e-01
1.600,-5.046e-01
1.610,-4.722e-01
1.620,-3.625e-01
1.630,-3.281e-01
1.640,-2.462e-01
1.650,-1.355e-01
1.660,-8.707e-02
1.670,5.466e-02
1.680,8.878e-02
1.690,2.215e-01
1.700,3.724e-01
1.710,3.634e-01
1.720,4.383e-01
1.730,4.791e-01
1.740,5.642e-01
1.750,5.966e-01
1.760,6.307e-01
1.770,6.170e-01
1.780,6.216e-01
1.790,6.287e-01
1.800,6.338e-01
1.810,5.530e-01
1.820,5.560e-01
1.830,4.965e-01
1.840,4.250e-01
1.850,3.740e-01
1.860,3.194e-01
1.870,1.674e-01
1.880,5.982e-02
1.890,-1.410e-02
1.900,-1.208e-01
1.910,-1.979e-01
1.920,-2.880e-01
1.930,-3.481e-01
1.940,-4.282e-01
1.950,-4.938e-01
1.960,-5.205e-01
1.970,-6.135e-01
1.980,-6.509e-01
1.990,-6.260e-01
2.000,-6.757e-01
2.010,-6.494e-01
2.020,-6.065e-01
2.030,-6.015e-01
2.040,-5.385e-01
2.050,-4.945e-01
2.060,-4.370e-01
2.070,-3.596e-01
2.080,-3.053e-01
2.090,-2.221e-01
2.100,-1.135e-01
2.110,3.232e-02
2.120,8.758e-02
2.130,2.160e-01
2.140,2.561e-01
2.150,3.412e-01
2.160,4.346e-01
2.170,4.864e-01
2.180,5.548e-01
2.190,6.298e-01
2.200,5.919e-01
2.210,6.322e-01
2.220,6.000e-01
2.230,6.220e-01
2.240,6.442e-01
2.250,5.886e-01
2.260,5.392e-01
2.270,5.224e-01
2.280,4.136e-01
2.290,3.671e-01
2.300,2.989e-01
2.310,1.890e-01
2.320,1.390e-01
2.330,4.304e-02
2.340,-8.817e-02
2.350,-1.257e-01
2.360,-2.115e-01
2.370,-2.946e-01
2.380,-4.092e-01
2.390,-4.623e-01
2.400,-5.465e-01
2.410,-5.634e-01
2.420,-6.441e-01
2.430,-6.382e-01
2.440,-6.582e-01
2.450,-6.553e-01
2.460,-6.168e-01
2.470,-6.408e-01
2.480,-5.657e-01
2.490,-5.334e-01
2.500,-4.359e-01
2.510,-3.770e-01
2.520,-3.189e-01
2.530,-2.690e-01
2.540,-1.314e-01
2.550,-2.801e-02
2.560,5.816e-02
2.570,1.461e-01
2.580,2.057e-01
2.590,3.154e-01
2.600,3.498e-01
2.610,4.347e-01
2.620,5.343e-01
2.630,5.757e-01
2.640,6.043e-01
2.650,6.647e-01
2.660,6.557e-01
2.670,6.529e-01
2.680,6.071e-01
2.690,6.251e-01
2.700,5.305e-01
2.710,5.797e-01
2.720,4.704e-01
2.730,4.115e-01
2.740,3.765e-01
2.750,2.293e-01
2.760,1.144e-01
2.770,5.281e-02
2.780,-2.776e-03
2.790,-1.422e-01
2.800,-2.356e-01
2.810,-2.859e-01
2.820,-3.670e-01
2.830,-4.616e-01
2.840,-5.166e-01
2.850,-5.735e-01
2.860,-6.504e-01
2.870,-6.316e-01
2.880,-6.368e-01
2.890,-6.233e-01
2.900,-6.713e-01
2.910,-6.570e-01
2.920,-5.627e-01
2.930,-5.346e-01
2.940,-4.266e-01
2.950,-4.494e-01
2.960,-3.301e-01
2.970,-2.235e-01
2.980,-1.785e-01
2.990,-8.227e-02
3.000,1.171e-02
3.010,5.892e-02
3.020,1.525e-01
3.030,2.589e-01
3.040,3.805e-01
3.050,4.326e-01
3.060,4.834e-01
3.070,5.435e-01
3.080,6.126e-01
3.090,6.764e-01
3.100,6.317e-01
3.110,6.776e-01
3.120,6.630e-01
3.130,6.026e-01
3.140,6.317e-01
3.150,5.759e-01
3.160,5.338e-01
3.170,4.170e-01
3.180,3.496e-01
3.190,2.715e-01
3.200,2.165e-01
3.210,1.229e-01
3.220,1.028e-02
3.230,-1.026e-01
3.240,-1.898e-01
3.250,-2.119e-01
3.260,-3.268e-01
3.270,-4.370e-01
3.280,-5.017e-01
3.290,-5.828e-01
3.300,-5.863e-01
3.310,-6.253e-01
3.320,-6.435e-01
3.330,-6.796e-01
3.340,-6.311e-01
3.350,-6.432e-01
3.360,-6.224e-01
3.370,-5.644e-01
3.380,-5.130e-01
3.390,-5.152e-01
3.400,-3.539e-01
3.410,-3.081e-01
3.420,-2.143e-01
3.430,-1.582e-01
3.440,-1.896e-02
3.450,6.649e-02
3.460,1.575e-01
3.470,2.376e-01
3.480,3.098e-01
3.490,4.170e-01
3.500,4.295e-01
3.510,4.689e-01
3.520,5.847e-01
3.530,6.178e-01
3.540,6.010e-01
3.550,6.268e-01
3.560,6.281e-01
3.570,6.121e-01
3.580,5.812e-01
3.590,5.810e-01
3.600,5.368e-01
3.610,4.652e-01
3.620,3.950e-01
3.630,3.279e-01
3.640,1.910e-01
3.650,1.342e-01
3.660,7.551e-02
3.670,-5.095e-02
3.680,-1.281e-01
3.690,-2.397e-01
3.700,-3.025e-01
3.710,-4.064e-01
3.720,-4.818e-01
3.730,-4.860e-01
3.740,-6.078e-01
3.750,-5.689e-01
3.760,-6.038e-01
3.770,-6.204e-01
3.780,-6.347e-01
3.790,-6.457e-01
3.800,-6.265e-01
3.810,-6.223e-01
3.820,-4.957e-01
3.830,-4.892e-01
3.840,-4.089e-01
3.850,-3.454e-01
3.860,-2.257e-01
3.870,-1.584e-01
3.880,-1.032e-01
3.890,2.680e-02
3.900,1.159e-01
3.910,1.753e-01
3.920,3.242e-01
3.930,3.490e-01
3.940,4.513e-01
3.950,5.187e-01
3.960,5.664e-01
3.970,6.063e-01
3.980,6.395e-01
3.990,6.178e-01
4.000,6.502e-01
4.010,6.013e-01
4.020,5.804e-01
4.030,5.843e-01
4.040,5.127e-01
4.050,4.817e-01
4.060,4.458e-01
4.070,3.552e-01
4.080,2.688e-01
4.090,2.186e-01
4.100,1.070e-01
4.110,-3.609e-02
4.120,-9.215e-02
4.130,-2.204e-01
4.140,-2.581e-01
4.150,-3.611e-01
4.160,-4.620e-01
4.170,-4.981e-01
4.180,-5.038e-01
4.190,-5.590e-01
4.200,-6.301e-01
4.210,-6.435e-01
4.220,-6.367e-01
4.230,-6.411e-01
4.240,-6.228e-01
4.250,-5.857e-01
4.260,-5.789e-01
4.270,-5.257e-01
4.280,-4.399e-01
4.290,-3.550e-01
4.300,-2.513e-01
4.310,-2.159e-01
4.320,-9.519e-02
4.330,6.730e-03
4.340,8.637e-02
4.350,1.589e-01
4.360,2.564e-01
4.370,3.389e-01
4.380,4.461e-01
4.390,4.929e-01
4.400,5.078e-01
4.410,5.964e-01
4.420,5.844e-01
4.430,6.310e-01
4.440,6.647e-01
4.450,6.896e-01
4.460,6.358e-01
4.470,5.655e-01
4.480,5.528e-01
4.490,4.894e-01
4.500,4.207e-01
4.510,3.779e-01
4.520,2.982e-01
4.530,2.375e-01
4.540,8.828e-02
4.550,1.462e-02
4.560,-7.563e-02
4.570,-1.505e-01
4.580,-2.370e-01
4.590,-3.354e-01
4.600,-3.869e-01
4.610,-4.603e-01
4.620,-4.975e-01
4.630,-5.830e-01
4.640,-5.874e-01
4.650,-6.805e-01
4.660,-6.214e-01
4.670,-6.109e-01
4.680,-6.298e-01
4.690,-6.033e-01
4.700,-5.676e-01
4.710,-5.862e-01
4.720,-4.655e-01
4.730,-4.158e-01
4.740,-3.099e-01
4.750,-2.406e-01
4.760,-1.289e-01
4.770,-8.838e-02
4.780,4.341e-02
4.790,1.077e-01
4.800,2.216e-01
4.810,3.087e-01
4.820,4.112e-01
4.830,4.668e-01
4.840,4.927e-01
4.850,5.208e-01
4.860,5.682e-01
4.870,6.099e-01
4.880,6.246e-01
4.890,6.540e-01
4.900,6.662e-01
4.910,6.242e-01
4.920,5.616e-01
4.930,5.793e-01
4.940,4.617e-01
4.950,4.018e-01
4.960,3.251e-01
4.970,2.672e-01
4.980,1.579e-01
4.990,7.463e-02
5.000,1.076e-02
